episode,step,warehouse_1_stock,warehouse_2_stock,action,reward,holding_cost,stockout_cost,order_cost,total_cost,service_level,explanation
2,28,1.0,0.0,3,-6448.493827160493,0.0,800.0,3000.0,3800.0,0.5061728395061729,Order 30 units (stock: 1)
2,29,0.0,0.0,3,-2628.4857142857145,3.0,120.0,2500.0,2623.0,0.9142857142857143,Order 30 units (stock: 0)
2,30,6.0,0.0,3,-2502.5,2.5,0.0,2500.0,2502.5,1.0,Order 30 units (stock: 6)
2,31,4.0,1.0,1,-11374.917006802722,0.0,1840.0,1500.0,3340.0,0.37414965986394555,Order 10 units (stock: 4)
2,32,0.0,0.0,4,-12452.923076923078,0.0,1600.0,4000.0,5600.0,0.3846153846153846,Large order 40 units (stock: 0)
2,33,0.0,0.0,4,-11996.942574257426,0.0,1420.0,3500.0,4920.0,0.29702970297029707,Large order 40 units (stock: 0)
2,34,0.0,0.0,3,-2514.0,14.0,0.0,2500.0,2514.0,1.0,Order 30 units (stock: 0)
2,35,18.0,10.0,1,-1529.0,29.0,0.0,1500.0,1529.0,1.0,Order 10 units (stock: 18)
2,36,33.0,25.0,1,-516.0,16.0,0.0,500.0,516.0,1.0,Order 10 units (stock: 33)
2,37,26.0,6.0,3,-3012.0,12.0,0.0,3000.0,3012.0,1.0,Order 30 units (stock: 26)
2,38,15.0,9.0,1,-1845.0444444444445,3.0,160.0,1500.0,1663.0,0.7777777777777778,Order 10 units (stock: 15)
2,39,6.0,0.0,1,-1006.0,6.0,0.0,1000.0,1006.0,1.0,Order 10 units (stock: 6)
2,40,7.0,5.0,3,-3739.578947368421,0.0,300.0,3000.0,3300.0,0.736842105263158,Order 30 units (stock: 7)
2,41,0.0,0.0,3,-6315.636363636364,0.0,700.0,2500.0,3200.0,0.36363636363636365,Order 30 units (stock: 0)
2,42,0.0,0.0,3,-7104.695652173914,0.0,1100.0,2500.0,3600.0,0.5217391304347826,Order 30 units (stock: 0)
2,43,0.0,0.0,4,-10121.20341880342,0.0,1340.0,3500.0,4840.0,0.4273504273504274,Large order 40 units (stock: 0)
2,44,0.0,0.0,4,-12385.118796992481,0.0,1660.0,3500.0,5160.0,0.37593984962406013,Large order 40 units (stock: 0)
2,45,0.0,0.0,4,-5429.2504854368935,0.0,660.0,3500.0,4160.0,0.6796116504854368,Large order 40 units (stock: 0)
2,46,0.0,0.0,3,-8977.087769784173,0.0,1380.0,3000.0,4380.0,0.5035971223021583,Order 30 units (stock: 0)
2,47,0.0,0.0,4,-11402.666666666668,0.0,1600.0,4000.0,5600.0,0.4666666666666667,Large order 40 units (stock: 0)
2,48,0.0,0.0,4,-4522.311111111111,0.0,420.0,3500.0,3920.0,0.7407407407407407,Large order 40 units (stock: 0)
2,49,0.0,0.0,3,-2884.352688172043,0.0,260.0,2500.0,2760.0,0.8602150537634409,Order 30 units (stock: 0)
2,50,0.0,0.0,3,-6141.391304347826,0.0,900.0,3000.0,3900.0,0.6086956521739131,Order 30 units (stock: 0)
2,51,0.0,0.0,4,-12529.874626865672,0.0,1680.0,3500.0,5180.0,0.3731343283582089,Large order 40 units (stock: 0)
3,0,50.0,50.0,4,-11846.408465608467,0.0,1780.0,4500.0,6280.0,0.5291005291005291,Large order 40 units (stock: 50)
3,1,0.0,0.0,5,-43957.6,0.0,4660.0,5000.0,9660.0,0.0,Large order 50 units (stock: 0)
3,2,0.0,0.0,5,-19500.18864628821,0.0,2780.0,5000.0,7780.0,0.39301310043668125,Large order 50 units (stock: 0)
3,3,0.0,0.0,5,-6181.6,0.0,560.0,5000.0,5560.0,0.78125,Large order 50 units (stock: 0)
3,4,0.0,0.0,5,-21914.90936329588,0.0,3340.0,4000.0,7340.0,0.37453183520599254,Large order 50 units (stock: 0)
3,5,0.0,0.0,5,-19915.265040650407,0.0,2920.0,5000.0,7920.0,0.4065040650406504,Large order 50 units (stock: 0)
3,6,0.0,0.0,5,-23218.666666666668,0.0,3200.0,5000.0,8200.0,0.33333333333333337,Large order 50 units (stock: 0)
3,7,0.0,0.0,5,-19074.666666666668,0.0,2800.0,5000.0,7800.0,0.41666666666666663,Large order 50 units (stock: 0)
3,8,0.0,0.0,5,-22625.735849056604,0.0,3300.0,5000.0,8300.0,0.37735849056603776,Large order 50 units (stock: 0)
3,9,0.0,0.0,5,-17966.951724137933,0.0,2640.0,5000.0,7640.0,0.43103448275862066,Large order 50 units (stock: 0)
3,10,0.0,0.0,5,-17146.846017699114,0.0,2520.0,5000.0,7520.0,0.4424778761061947,Large order 50 units (stock: 0)
3,11,0.0,0.0,5,-19493.962139917698,0.0,2860.0,5000.0,7860.0,0.411522633744856,Large order 50 units (stock: 0)
3,12,0.0,0.0,5,-21048.0125984252,0.0,3080.0,5000.0,8080.0,0.39370078740157477,Large order 50 units (stock: 0)
3,13,0.0,0.0,5,-19493.962139917698,0.0,2860.0,5000.0,7860.0,0.411522633744856,Large order 50 units (stock: 0)
